track_number_log,artist_popularity_log,artist_followers_log,album_total_tracks_log,track_duration_min_log,year,followers_per_pop_log,explicit_False,explicit_True,album_type_album,album_type_compilation,album_type_single,genres_country,genres_hip hop,genres_indie,genres_others,genres_pop,genres_soundtrack,genres_unknown
-1.1410195664732006,0.4121019231308279,0.6715629749636697,0.22534796302609483,0.6645494644459715,2013,0.6958671404763174,True,False,True,False,False,0,0,0,1,0,0,0
1.6415378489619696,0.5739034781226952,0.8936167960052032,0.5718212148766572,0.6478916577279605,2023,0.9224719100016752,False,True,True,False,False,1,1,0,0,1,0,0
0.4454750157034817,0.297344471922731,0.48179065766148105,0.44641905656735015,0.6976707536513705,2004,0.4984759560005029,False,True,False,True,False,0,1,0,1,0,0,0
-1.1410195664732006,-3.653208357108253,-1.675532267831268,-1.7675369342209681,0.5636104049560308,2004,-1.3255540355770425,True,False,False,False,True,0,0,0,0,0,0,1
0.4454750157034817,0.6253374627686289,0.08378681173770282,0.22534796302609483,-0.3543014968101285,2025,-0.005677584670536256,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,0.4121019231308279,0.6618565785275957,0.047487521117783676,-3.1692558880310413,1973,0.6848402968498536,False,True,True,False,False,0,0,0,1,0,0,0
0.25025914124438453,0.5212591716749503,0.9982336224187657,0.14012747059061742,0.6395382415363045,2015,1.04966885488174,True,False,True,False,False,0,0,0,1,0,0,0
-0.2632204342637289,-0.5090638497831077,-1.476836298465542,1.0795964446157542,-0.6381442671537578,2018,-1.5979712928310426,True,False,True,False,False,0,0,0,1,0,1,0
-0.2632204342637289,0.5997682725067932,0.7944546120928571,0.3777056820169327,0.15285381854016575,2021,0.8057182263855716,False,True,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,-3.8322862898104915,-2.418183543319259,-1.0295516039581953,-0.3122659532965299,2025,-2.1378907507097615,True,False,False,False,True,0,0,0,0,0,0,1
0.6145786979457427,0.46734620639191343,0.7107087157320492,0.5109653503532026,0.2638878769587293,2013,0.7315780290367604,False,True,True,False,False,0,1,0,1,0,0,0
-1.1410195664732006,-0.26912559150218385,-1.1079226602967667,2.0329008945364575,-1.1408478224818555,2024,-1.2174199134574928,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,-0.05244543256023412,0.20660232540438797,0.3777056820169327,-0.3543014968101285,2019,0.2413195665567326,False,True,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,0.5477361646662584,0.6763863631610978,0.3777056820169327,0.2730112763437933,2017,0.6798388903536882,False,True,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,0.9335981562957886,1.2416608734012282,0.5718212148766572,0.18088507804598827,2021,1.2608267362156043,True,False,True,False,False,1,0,1,1,1,0,0
0.4454750157034817,0.46734620639191343,0.670979739225643,2.0329008945364575,1.158446202097406,1991,0.6864443597327358,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,0.4398945761401096,0.6574277669398934,-1.7675369342209681,-0.019325065165715933,2018,0.6754018562474318,False,True,False,False,True,0,0,0,0,0,0,1
-1.1410195664732006,-1.8581348046651571,-2.007836729706778,-1.7675369342209681,-0.3437536247858789,2025,-1.985799761608279,True,False,False,False,True,0,0,0,0,0,0,1
-1.1410195664732006,-0.12236611671835028,-0.4810194396703837,-1.7675369342209681,-0.13810665867211555,2021,-0.5287273330113315,True,False,False,False,True,0,0,0,1,0,0,0
1.1280582734538565,0.04850160568349045,-0.20618980502912979,0.44641905656735015,1.2463542673456207,2013,-0.24362481887680354,True,False,True,False,False,0,0,0,0,0,0,1
0.25025914124438453,0.04850160568349045,0.41724547838696363,0.44641905656735015,-0.12808058999936242,2014,0.46460975126706644,True,False,False,True,False,0,0,0,0,0,0,1
0.019367768062246233,0.26771119372029534,0.5246034050407355,0.3042498150985339,1.8155786652699428,2017,0.551811803861958,False,True,True,False,False,0,0,0,1,0,0,0
1.1280582734538565,0.5739034781226952,0.9024351051523898,0.22534796302609483,-0.05855174084827297,2023,0.9324898686544589,False,True,True,False,False,0,0,0,1,0,0,0
1.5691526363053376,0.5212591716749503,0.8406346434861605,0.6293859244572425,0.009859489304996753,2012,0.8706299658904475,True,False,True,False,False,0,0,0,0,0,0,1
1.1280582734538565,-0.01828782562467367,0.02098990927370479,1.8175817748785266,0.14346888820299047,2022,0.025043070832154377,True,False,False,True,False,1,0,0,1,0,0,0
-1.1410195664732006,-0.26912559150218385,-0.9122809743738439,-1.7675369342209681,-1.0528315416655907,2025,-0.9952844713667434,True,False,False,False,True,0,0,0,1,0,0,0
1.0178673740951556,-0.19454269196357854,-0.08764447909441539,1.2171665956665962,0.8196293613584633,2011,-0.07041861076945004,True,False,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,0.11335483626839482,-0.6376746488314502,-1.7675369342209681,0.06763500343745472,2025,-0.7440417339805652,True,False,False,False,True,0,0,0,1,0,0,0
-0.6275399909650874,0.5739034781226952,1.0595645581747186,1.0035149591626973,0.34530285186603604,2018,1.1109954029908753,True,False,True,False,False,0,0,0,1,0,0,0
0.7637387167524983,0.11335483626839482,0.316059717509728,0.44641905656735015,-0.2294202390875439,2016,0.3393754223338604,True,False,True,False,False,1,0,0,0,0,0,0
-1.1410195664732006,-0.23152336526247264,-0.25121018423335667,-1.7675369342209681,0.520835530499087,2024,-0.25036530283573066,True,False,False,False,True,0,0,0,1,0,0,0
0.4454750157034817,0.3839596678400204,0.6595381109807905,0.9633332932888677,1.1510379074795254,1998,0.6866690041342313,False,True,False,True,False,0,1,0,1,0,0,0
-1.1410195664732006,0.3839596678400204,0.17373254676935265,-1.7675369342209681,-0.8820782730613221,2022,0.13477769810288537,False,True,False,False,True,0,0,0,1,0,0,0
0.019367768062246233,0.6506177294430407,0.9193841154743091,0.8781128008533903,0.46893166547805065,2012,0.9395798747989533,True,False,True,False,False,0,0,0,1,0,0,0
0.019367768062246233,0.4398945761401096,0.6426224373704441,0.22534796302609483,0.38986937618457673,2017,0.6585824303252749,True,False,True,False,False,0,0,0,0,0,0,1
-0.6275399909650874,0.7003371043771888,1.1469722975134526,0.3777056820169327,-0.5047840873605907,2020,1.190245342547928,False,True,True,False,False,0,0,0,0,1,0,0
0.7637387167524983,0.7003371043771888,1.1470208136713578,0.44641905656735015,0.4075661342523999,2016,1.1903004589316022,True,False,True,False,False,0,0,0,0,1,0,0
-1.1410195664732006,-0.6394277006690291,-1.6365981076865757,-1.7675369342209681,-0.09814332107800522,2023,-1.7583590663500779,True,False,False,False,True,0,0,0,1,0,0,0
-1.1410195664732006,0.04850160568349045,-0.3104065506676161,-1.7675369342209681,0.28211516042115775,2013,-0.3620128195604993,True,False,False,False,True,0,0,0,1,0,0,0
0.4454750157034817,0.4398945761401096,0.6426042500253615,0.047487521117783676,0.10572084312064911,2019,0.6585617688009817,True,False,True,False,False,0,0,0,0,0,0,1
-0.2632204342637289,0.26771119372029534,0.5041230303557569,0.5718212148766572,-0.0487111256356837,2011,0.5285453440706175,True,False,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,-0.19454269196357854,-1.3268221044348367,-1.7675369342209681,-1.269829335033487,2024,-1.4776419050585528,True,False,False,False,True,0,0,0,0,0,0,1
-1.1410195664732006,0.3265903759061938,0.42486437866661747,-1.7675369342209681,0.6562287107040652,2022,0.4291681186140277,True,False,False,False,True,0,0,0,0,0,0,1
0.25025914124438453,0.015356113579072772,0.3950857431793383,0.22534796302609483,0.3542535684843787,2014,0.4446914448908021,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,-2.190191883451655,-3.037154711928285,-0.29156627369542276,0.03884528249861437,2025,-3.056012456610665,False,True,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,0.46734620639191343,0.014436780192419162,-0.7919733925318801,0.9924084590187219,2022,-0.05940768709460911,False,True,False,False,True,0,0,0,0,0,0,1
0.4454750157034817,0.5212591716749503,0.9983706078057958,0.22534796302609483,0.11518928792318195,2021,1.0498244759450985,True,False,True,False,False,0,0,0,1,0,0,0
1.6415378489619696,0.26771119372029534,0.5245748167052889,0.9215754794199807,1.3749028901078417,2018,0.5517793264546862,False,True,True,False,False,0,0,0,1,0,0,0
1.4923778301552146,-0.5951236827098111,-1.0798803633919505,0.5109653503532026,-0.8582347138745328,2018,-1.133923772046426,True,False,True,False,False,0,0,0,0,0,0,1
-0.2632204342637289,0.3265903759061938,-0.3942806923586178,0.8328000996211082,0.32734474849995365,2024,-0.5013833176260681,False,True,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,0.08116320467558713,0.0927550330251908,1.0035149591626973,0.17156182309458112,2022,0.09079977370032873,True,False,False,True,False,1,0,0,0,0,0,0
-1.1410195664732006,-0.15816335714326551,-0.09900788534834107,0.22534796302609483,0.8196293613584633,2007,-0.089096132521467,True,False,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,0.23768014152870856,0.10097752488092065,-1.7675369342209681,0.34530285186603604,2024,0.07532186984494074,True,False,False,False,True,0,0,0,1,0,0,0
-0.6275399909650874,-1.138662259651797,-0.7867564116893557,-0.29156627369542276,0.44274041861765423,2018,-0.7148754663557831,True,False,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,-2.102444174325627,-2.646206929285847,-1.3358431899349283,-0.8463628395565677,2025,-2.659295704993351,False,True,False,False,True,0,0,0,1,0,0,0
1.2294240746950407,0.5477361646662584,0.7694186270196213,0.22534796302609483,-0.3227359811679935,2013,0.7855271974250847,True,False,True,False,False,0,0,1,1,0,0,0
-1.1410195664732006,-0.9768607046599297,-2.024595126659496,-1.7675369342209681,-1.5401464662922355,2024,-2.1432797868885,True,False,False,False,True,0,0,0,1,0,0,0
-1.1410195664732006,0.6253374627686289,0.9672015466902506,-1.7675369342209681,-0.03889321082436418,2019,0.997911188816239,False,True,False,False,True,0,0,0,1,0,0,0
0.4454750157034817,-0.30737062188253217,-0.2820406109896025,-0.4337355151642393,-0.6156253565063333,2018,-0.2733615474730764,True,False,False,False,True,0,0,0,0,0,0,1
-0.6275399909650874,0.26771119372029534,0.38652541062418266,1.1506019358237276,-0.21917699904476942,2022,0.3949502954477018,True,False,False,True,False,1,0,0,1,0,0,0
0.4454750157034817,0.49446508141203593,0.26207085484469933,0.44641905656735015,-0.5709418575369475,2014,0.21760944878699445,True,False,True,False,False,0,0,0,1,0,0,0
1.2294240746950407,0.2072404910717027,0.16948607117064146,0.7359435593845736,1.1287353367065813,2016,0.15797597522245424,True,False,True,False,False,0,0,0,1,0,0,0
0.019367768062246233,0.17638097014408477,-0.3227371009830024,0.22534796302609483,-0.019325065165715933,2019,-0.39629661239057645,True,False,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,-0.6846268095768092,-1.4660515630183764,0.9633332932888677,-0.03889321082436418,2016,-1.5579625708020188,True,False,True,False,False,0,0,0,0,0,1,0
-1.1410195664732006,0.1450898335507913,0.19680171319545486,0.7359435593845736,0.30026471535981414,2015,0.19886251307070782,False,True,True,False,False,0,0,0,0,0,0,1
0.4454750157034817,0.6506177294430407,1.1384701697627706,0.7359435593845736,-2.816015671314862,2002,1.1884706965049951,False,True,True,False,False,0,1,0,1,0,0,0
-1.1410195664732006,0.46734620639191343,0.7106343989621697,-1.7675369342209681,-0.5820688290599539,2020,0.7314936022659667,True,False,False,False,True,0,1,0,1,0,0,0
1.710008386306846,-0.6394277006690291,-1.5780521682982602,0.9633332932888677,0.5890704859652034,2016,-1.6920533699104436,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,0.49446508141203593,0.2622458091125999,-1.7675369342209681,-1.1029034625355114,2024,0.21780820173611778,True,False,False,False,True,0,0,0,1,0,0,0
0.25025914124438453,0.2072404910717027,0.10976499759148059,0.44641905656735015,0.15285381854016575,2018,0.09013142863498706,True,False,True,False,False,0,0,0,1,0,0,0
0.8971669002717184,-0.3462808164705695,-0.18806631028343038,0.22534796302609483,-0.5047840873605907,2015,-0.160437620070335,True,False,True,False,False,1,0,0,1,0,0,0
0.4454750157034817,0.2072404910717027,0.008603486506820964,0.047487521117783676,1.2824534166150596,2012,-0.024789853504310087,True,False,True,False,False,0,0,0,1,0,0,0
-0.2632204342637289,0.3265903759061938,0.47429513975208687,0.14012747059061742,0.2271974412555052,2013,0.4853232056819043,True,False,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,-4.4759115782037915,-3.0508622982808458,-1.7675369342209681,-0.2499809756124414,2025,-2.7401207942028334,False,True,False,False,True,0,0,0,0,0,0,1
-0.6275399909650874,0.3265903759061938,0.4627132422485548,0.5109653503532026,0.18088507804598827,2013,0.47216575665306126,False,True,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,0.4398945761401096,0.7718043078815047,0.047487521117783676,0.086720525031578,1979,0.8053381087186264,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,-2.2815221070278655,-2.2755262305582002,-1.7675369342209681,-0.36487557475453264,2023,-2.220676799352191,True,False,False,False,True,0,0,0,0,0,0,1
1.4106464757798316,0.5212591716749503,0.8406346434861605,0.6293859244572425,-0.48295806935676394,2012,0.8706299658904475,True,False,True,False,False,0,0,0,0,0,0,1
1.323274147912954,0.5739034781226952,0.9024351051523898,0.5718212148766572,-0.5598439003142002,2024,0.9324898686544589,False,True,True,False,False,0,0,0,1,0,0,0
0.8971669002717184,0.7003371043771888,1.1782829559604557,-0.05398806226910696,-0.4074365712655857,2017,1.2258155609779327,True,False,False,False,True,0,0,0,1,0,0,0
-0.6275399909650874,-0.23152336526247264,-1.0176800243120954,-1.0295516039581953,-0.7179121958724349,2024,-1.1209254236375168,True,False,False,False,True,0,0,0,0,0,0,1
0.4454750157034817,0.4398945761401096,0.510161302958843,0.3777056820169327,0.11518928792318195,2001,0.5081016197563356,True,False,True,False,False,0,0,0,1,0,0,0
-0.2632204342637289,0.17638097014408477,0.1872645995900567,0.3042498150985339,1.000097827295254,1994,0.18306624734107607,False,True,True,False,False,0,0,0,1,0,0,0
0.6145786979457427,0.3265903759061938,0.42486437866661747,0.8328000996211082,-0.6044104246327419,2023,0.4291681186140277,False,True,True,False,False,0,0,0,0,0,0,1
1.0178673740951556,0.17638097014408477,0.1426105015838386,0.7359435593845736,-3.1692558880310413,2019,0.13233806172682397,True,False,True,False,False,0,0,0,1,0,0,0
0.25025914124438453,0.3554589028463233,0.4608508460984902,0.047487521117783676,0.44274041861765423,2010,0.4654722792367667,True,False,True,False,False,0,0,0,1,0,0,0
-0.2632204342637289,0.7003371043771888,1.1469722975134526,0.5718212148766572,-0.4074365712655857,2016,1.190245342547928,True,False,True,False,False,0,0,0,0,1,0,0
0.019367768062246233,0.46734620639191343,0.9279590834087029,0.14012747059061742,0.3987269531243178,2015,0.9783831937667277,True,False,True,False,False,0,0,0,0,0,0,1
0.6145786979457427,0.7003371043771888,1.0089339762268106,0.5109653503532026,-0.18859437032822307,2016,1.0334280725089602,False,True,True,False,False,0,0,0,1,1,0,0
0.019367768062246233,0.6506177294430407,0.9190974964671837,0.3777056820169327,1.9096738209173132,2014,0.9392542639046607,False,True,True,False,False,0,0,0,1,0,0,0
0.25025914124438453,0.3839596678400204,0.8019806425047986,0.14012747059061742,-0.3437536247858789,2018,0.8484893611025578,True,False,True,False,False,0,0,0,0,0,0,1
0.019367768062246233,0.26771119372029534,0.333517798984283,0.3042498150985339,-0.1987641820568358,2019,0.33473189836828426,False,True,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,0.26771119372029534,-0.21646853826622406,-1.7675369342209681,-0.5820688290599539,2024,-0.29006016094828113,True,False,False,False,True,0,0,0,0,0,0,1
-0.2632204342637289,0.4398945761401096,0.577265049349917,0.22534796302609483,3.1680540857160175,2004,0.5843339522655991,False,True,True,False,False,0,0,0,1,0,0,0
1.2294240746950407,-0.26912559150218385,-0.16886519765920524,0.3042498150985339,0.7141352391100821,2019,-0.15085939021383846,False,True,True,False,False,0,0,0,0,0,0,1
1.6415378489619696,0.9335981562957886,1.241872442689276,1.0035149591626973,0.520835530499087,2021,1.2610670878080061,True,False,True,False,False,1,0,1,1,1,0,0
1.5691526363053376,0.17638097014408477,0.18733666241329144,0.6839972679936654,0.14346888820299047,2000,0.1831481126201956,True,False,True,False,False,0,0,0,1,0,0,0
0.019367768062246233,-0.46724431824921575,-0.9126147517867291,-0.05398806226910696,1.9590200453962758,2024,-0.9642593728082801,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,-0.7778602912823391,-1.1125283924231375,-1.7675369342209681,-0.9180959564223986,2021,-1.1420318874616167,False,True,False,False,True,0,0,0,0,0,0,1
-1.1410195664732006,0.26771119372029534,-0.0640838264450873,-0.16616411538611534,-0.4288777459996899,2018,-0.11695204278859786,True,False,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,-0.15816335714326551,0.31317069150212223,0.22534796302609483,-1.512328954301613,2025,0.37914837433521126,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,-0.6394277006690291,-2.241355541338284,-0.16616411538611534,-0.9665986372793308,2025,-2.4383452002843784,True,False,True,False,False,0,0,0,0,0,0,1
-0.6275399909650874,0.5739034781226952,0.8881341174704984,0.3042498150985339,-0.33323182910966775,2020,0.9162433639484565,True,False,True,False,False,0,0,0,0,1,0,0
-1.1410195664732006,0.9335981562957886,1.2415594133705148,0.6293859244572425,-0.5598439003142002,2019,1.2607114733617013,True,False,True,False,False,1,0,1,1,1,0,0
-0.2632204342637289,0.6506177294430407,0.7667436034776,0.22534796302609483,1.940582193383377,2014,0.7661741062415706,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,-1.1953052799363026,-1.3277932492287692,-0.16616411538611534,1.1287353367065813,2015,-1.320250541758724,True,False,True,False,False,0,0,0,1,0,0,0
-0.2632204342637289,-0.8751486536557732,-1.248117355109153,0.047487521117783676,-0.5047840873605907,2021,-1.2805390629988818,True,False,True,False,False,0,0,0,0,0,0,1
-0.6275399909650874,-0.7778602912823391,-1.143125985610705,-1.3358431899349283,1.209946310653798,2018,-1.1767703710325552,True,False,False,False,True,0,0,0,1,0,0,0
-1.1410195664732006,-4.4759115782037915,-3.8790351800470373,-1.7675369342209681,-0.4612434090720128,2025,-3.5048047936016906,True,False,False,False,True,0,0,0,0,0,0,1
-1.1410195664732006,0.297344471922731,-0.7162407999596075,-1.7675369342209681,-0.6835427155575355,2025,-0.8624444653054131,False,True,False,False,True,0,0,0,1,0,0,0
-1.1410195664732006,0.11335483626839482,0.31604182938767456,0.22534796302609483,0.029205268901945504,2019,0.3393551008491262,True,False,True,False,False,1,0,0,0,0,0,0
0.25025914124438453,0.7003371043771888,1.0087814075353492,0.3042498150985339,0.4949627202243303,2010,1.0332547481778873,True,False,True,False,False,0,0,0,1,1,0,0
0.6145786979457427,0.6506177294430407,0.8555247092300653,0.3777056820169327,0.03884528249861437,2016,0.8670329954712167,True,False,True,False,False,0,0,0,1,1,0,0
0.25025914124438453,0.04850160568349045,0.2767575473851916,0.44641905656735015,-0.0487111256356837,2014,0.3050107555508018,False,True,True,False,False,0,0,0,0,0,0,1
0.7637387167524983,0.9335981562957886,1.2415594133705148,0.3042498150985339,0.14346888820299047,2014,1.2607114733617013,True,False,True,False,False,1,0,1,1,1,0,0
0.6145786979457427,0.46734620639191343,0.7073304525942334,0.047487521117783676,-0.6268699183532506,2014,0.7277401894285865,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,-4.4759115782037915,-2.5199509057535314,-1.7675369342209681,0.38986937618457673,2018,-2.1514171021854893,True,False,False,False,True,0,0,0,0,0,0,1
-1.1410195664732006,-1.0295050111076747,-1.72106737198039,-1.7675369342209681,-1.7109813398238545,2023,-1.7923483524728996,True,False,False,False,True,0,0,0,1,0,0,0
-1.1410195664732006,0.11335483626839482,-0.556739733333164,-1.7675369342209681,-0.5377344262643834,2017,-0.6521119898227316,True,False,False,False,True,0,0,0,0,0,0,1
-0.2632204342637289,-0.3462808164705695,-0.2733865131030515,0.047487521117783676,1.1732242175815069,2003,-0.2573608412375469,True,False,True,False,False,0,0,0,1,0,0,0
1.323274147912954,-1.0295050111076747,-1.75854410092278,0.9215754794199807,-1.6247068143908896,2011,-1.834755990631989,True,False,True,False,False,0,0,0,1,0,0,0
0.6145786979457427,0.9335981562957886,1.2416608734012282,0.3042498150985339,0.11518928792318195,2022,1.2608267362156043,False,True,True,False,False,1,0,1,1,1,0,0
0.019367768062246233,-0.01828782562467367,0.060939583683899484,0.3042498150985339,0.06763500343745472,2016,0.07042666027134034,True,False,True,False,False,1,0,0,0,0,0,0
-0.6275399909650874,0.6506177294430407,0.3814811660252672,0.5109653503532026,-0.3861028715427462,2025,0.32850189457254314,False,True,True,False,False,0,0,0,0,1,0,0
0.8971669002717184,0.6506177294430407,0.9192450048693046,0.9215754794199807,0.4339740629264759,2012,0.9394218394719398,True,False,True,False,False,0,0,0,1,0,0,0
1.1280582734538565,-1.1953052799363026,-0.9411677195993448,0.14012747059061742,0.9147408989165796,2007,-0.8812736534442455,True,False,True,False,False,0,0,0,1,0,0,0
-0.6275399909650874,0.297344471922731,0.40049564737293286,0.3777056820169327,-0.12808058999936242,2018,0.40612196816101487,True,False,True,False,False,0,0,0,0,0,0,1
-1.1410195664732006,-0.46724431824921575,-0.6719339720689765,-1.7675369342209681,-0.4396389759637962,2016,-0.6909045133676394,False,True,False,False,True,0,0,0,0,0,0,1
-0.6275399909650874,0.46734620639191343,0.880129766285896,0.5109653503532026,0.05806005185488705,2015,0.9240471337013483,True,False,True,False,False,0,0,0,0,0,0,1
-0.2632204342637289,0.08116320467558713,-0.09060536143162568,0.5718212148766572,0.771264475178377,2015,-0.11750022659894194,True,False,True,False,False,0,0,0,0,0,0,1
1.1280582734538565,0.3265903759061938,0.38127641822453073,0.7359435593845736,0.5379971028782617,2002,0.3796507115050431,True,False,True,False,False,0,0,0,0,0,0,1
0.019367768062246233,0.5212591716749503,0.9983706078057958,0.22534796302609483,0.771264475178377,2021,1.0498244759450985,True,False,True,False,False,0,0,0,1,0,0,0
-1.1410195664732006,0.04850160568349045,-0.6745143116441519,0.3777056820169327,-2.4724525030514775,2017,-0.7756028175211823,True,False,True,False,False,0,0,0,0,0,0,1
